Cabernet_Franc,assembled,returned,barrel,will,unfiltered,joguet,chene,vert,dramatically,steep,right-bank,site,just,outside,far,neore,mingles,aromas,flavors,black,currant,licorice,bitter-sweet,flowers,blackberry,fine,tannins,faintly,tart,edge,black,fruits,segue,reasonabl,,,,,,,,,
Cabernet_Franc,best,ever,incredible,concentration,fruit,yet,racy,balanced,palate,crazy,like,chocolate,olive,oil,cake,beautiful,fruit,dark,berries,olive,leaf,chocolate,love,texture,best,pure,earth,can,wait,drink,better,confirms,standing,one,finest,recent,editions,plums,b,,,,
Cabernet_Franc,bret,che,higher,galichets,recommended,soils,layering,clay,limestone,tuffeau,caslot,ferments,without,added,yeast,ages,oak,casks,ambitious,powerfully,extracted,clean,highlights,blue,fruit,warm,ripe,finish,mouthwatering,juicy,pleasure,suited,aging,decanting,,,,,,,,,
Cabernet_Franc,bright,full,ruby-red,brooding,aromas,black,cherry,licorice,bitter,chocolate,complicated,graphite,minerality,black,olive,lusher,texture,nose,suggests,also,vinous,precise,dark,fruit,coffee,espresso,notes,reminded,bit,substantial,dusty,building,tannins,avoid,,,,,,,,,
Cabernet_Franc,bright,purple,pungent,aromas,blackberry,cherry,dried,flowers,graphite,pure,juicy,tight,side,currently,showing,vibrancy,sweetness,flesh,vivid,focused,fruit,finishes,good,clarity,tangy,persistence,reminiscent,roches,richness,length,,,,,,,,,,,,,
Cabernet_Franc,bright,ruby-red,aromatic,nose,combines,black,fruits,licorice,violet,wild,herbs,graphite,densely,packed,juicy,nicely,integrated,acidity,lively,spice,floral,notes,giving,verve,mid-palate,percentage,new,oak,past,firmly,built,finishes,ripe,tannins,lingering,s,,,,,,,
Cabernet_Franc,bright,deep,ruby,pungent,aromas,blackberry,blueberry,violet,spices,graphite,minerality,lifted,spices,superripe,sweet,top,maintaining,terrific,verve,dark,berry,spice,bitter,chocolate,flavors,wonderfully,lush,seamless,strong,finishes,superb,palate-staining,,,,,,,,,,,
Cabernet_Franc,seems,well,adapted,soils,macchiole,impossible,separate,grape,mix,limestone,chalk,rocks,sand,clay,seamlessly,combines,savory,ferrous,tannins,fresh,black,blueberry,flavors,cool,dark,poured,darkness,offset,high,notes,fresh,mint,air,becomes,full,broad,coolnes,,,,,,
Cabernet_Franc,chalky,feel,core,mulled,plum,cherry,smoldering,tobacco,leaf,notes,olive,singed,balsa,wood,accents,dance,background,bernard,baudry,standout,produce,classically,styled,consistantly,outstanding,grapes,organically,sourced,parcel,old,fermentation,done,yeast,gr,,,,,,,,,
Cabernet_Franc,cherry,sage,tobacco,main,themes,moderately,structured,red,juicy,acidity,dry,tannins,finish,direct,just,adolescent,chewy,deep,almost,sappy,briary,hints,nose,definite,minerality,palate,cool,long,till,clive,coates,echo,produces,greatest,red,,,,,,,,
Cabernet_Franc,caresses,palate,chocolate,cinnamon,plums,ripe,black,cherries,another,deep,expressive,endowed,considerable,richness,yet,remaining,mid-weight,gracious,throughout,aromatic,breadth,expressiveness,come,textured,finish,totally,inviting,tannic,yet,elegant,dry,as,,,,,,,,,,,
Cabernet_Franc,concentrated,fruity,black,currant,fruit,smoothed,wood,aging,great,spice,juicy,acidity,good,depth,flavor,certainly,worth,aging,bright,fresh,good,savory,olive,chalk,notes,weaving,around,core,red,black,cherry,fruit,offers,brambly,feel,finish,dense,defined,sh,,,,
Cabernet_Franc,conn,creek,fine,track,record,continues,haven,raised,price,soft,attractive,cherry,red,currant,toasty,vanilla,flavors,decadent,edge,mocha,drink,sh,stalky,herbal,tarry,notes,glimpses,plum,cassis,flavors,lean,frame,finishing,drying,side,drink,cases,mw,,,,,
Cabernet_Franc,cos,estournel,softened,austere,saint-est,phe,tannins,opulence,roundness,tannins,certainly,come,big,bold,richness,power,suggests,will,age,well,drinking,earlier,freshness,sweet,homemade,plum,jam,promises,well,exceptional,cos,estournel,composed,production,ut,,,,,,,,
Cabernet_Franc,dark,fleshy,toasty,edge,coffee,fig,mulled,black,cherry,fruit,laid,nicely,dark,olive,tobacco,notes,dark,profile,stays,driven,finish,underlying,freshness,drink,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,dark,color,smells,great,cassis,plum,black,cherry,aromas,bearing,little,herbal,character,feels,tight,secure,ripe,blackberry,tobacco,oak,flavors,calcu,convinced,next,big,thing,god,bless,em,think,will,ever,explode,popularity,way,recently,past,nonetheless,lov,,,,
Cabernet_Franc,dark,red,cherries,plums,mint,sweet,spices,herbs,juniper,berries,meld,together,red,blend,labor,love,espresso,menthol,tar,licorice,notes,complexity,layered,expressive,finish,martinez,pritchard,ag,proprietary,red,labor,love,composed,floral,blue,red,black,fru,,,,,
Cabernet_Franc,dark,ruby,wild,aromas,raspberry,mocha,pistachio,supple,attack,showing,restrained,sweetness,flavors,red,fruits,graphite,vanilla,tannins,slightly,herbal,avoid,turning,dry,finish,almost,style,will,released,next,delicious,just,established,yves,lambert,arnaud,,,,,,,,
Cabernet_Franc,dark,dense,ruby,brooding,aromas,black,cherry,mint,licorice,tar,supple,pliant,discreetly,sweet,palate,good,depth,verve,boysenberry,flavor,still,withdrawn,style,finishes,serious,subtle,tannins,late,note,licorice,reminiscent,one,oldest,famous,sites,ch,ne,ver,,,,,
Cabernet_Franc,deep,red-ruby,brooding,aromas,blackberry,cherry,licorice,leather,mint,plus,whiff,tobacco,leaf,juicy,intense,sharply,delineated,enticing,floral,lift,dark,berry,mineral,flavors,sexy,bright,refined,firm,tannic,structure,excellent,precision,lift,aged,oak,new,,,,,,,
Cabernet_Franc,deep,ruby,black,core,seductive,perfume,baked,plum,hazelnut,incense,velvety,texture,quite,expansive,clearly,product,warm,offering,rich,sweet,raspberry,flavor,touch,candied,rose,palate,still,compact,almost,monolithic,spicy,notes,resonating,focused,strikingl,,,,,,,,
Cabernet_Franc,deep,rich,concentrated,pure,currant,vanilla,bean,black,cherry,spicy,oak,loamy,earth,flavors,compelling,persistent,ends,long,layered,finish,saturated,dark,red,raspberry,liqueur,chocolate,mint,nose,along,suggestion,dried,fruits,sweet,plush,entry,chewy,thick,,,,,,
Cabernet_Franc,delicate,scents,heather,elegant,citrus,notes,carry,kiss,sweetness,flavors,withheld,finish,quiet,pretty,focused,mineral,floral,notes,develop,well,next,several,cherry-colored,regular,lovely,clear,fresh,acerbic,cherry,aroma,mixed,raspberries,light,medium-bod,,,,,,,,,
Cabernet_Franc,even,better,danae,older,possesses,concentration,denser,purple,color,blueberry,black,raspberry,fruit,notes,intermixed,notions,flowers,medium,full-bodied,loaded,drink,well,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,features,dark,olive,singed,juniper,notes,around,core,black,cherry,plum,fruit,light,charcoal,hint,holds,finish,though,structure,modest,overall,drink,cases,imported,old,planted,mid-slope,soils,composed,clay,sand,aged,neutral,barrels,tank,beautifully,balance,,,,,,
Cabernet_Franc,fermented,ancient,chalk,tuffeau,vat,tuf,crimson-colored,delicious,spicy,greenish,shimmery,initial,aroma,filled,pencil-sharpener,leisurely,reveals,ripe,meaty,cherry,dark,berry,aromas,give,time,decanter,will,enjoy,full-bodied,ripe,intense,elegant,earthy,per,,,,,,,,,
Cabernet_Franc,finding,place,somewhere,slightly,polished,precursor,stiffly,structured,year-younger,sibling,substantial,fruit-focused,effort,gets,nice,lift,richness,well-measured,oak,tastes,ripe,berries,beginning,end,runs,coarseness,shows,bit,heat,starting,fairly,supple,,,,,,,,,,,
Cabernet_Franc,firm,texture,grip,tannins,pushing,dark,berry,floral,red,pepper,flavors,forward,long,expressive,finish,best,primarily,sourced,weinbau,wahluke,displays,natural,bright,acidity,fully,realized,flavor,profile,cool,growing,season,extended,hang,times,aged,new,oak,,,,,,
Cabernet_Franc,firm,nice,structured,edge,black,cherry,olive,tobacco,iron,notes,solid,length,finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,fragrant,tobacco,black,currant,spice,aromas,lead,young,fruity,soft,tannins,great,juicy,fruit,lively,acidity,texture,stalky,likely,round,next,shows,lighter,profile,remains,pure,sleek,persistent,tobacco,leaf,note,shading,core,plum,cherry,fruit,dark,olive,an,,,,
Cabernet_Franc,fresh,vital,vibrant,offering,exuberant,mouthful,blackberry,black,cherry,chai,tea,floral,flavors,come,together,seamlessly,refined,tannins,linger,well,drink,cases,medium,red,complex,ripe,musky,aromas,earth,chocolate,supple,concentrated,red,fruit,saline,flav,,,,,,,
Cabernet_Franc,old,rocky,clay-rich,site,tasted,barrel,bretons,bourgueil,perrieres,exudes,sweet,musky,perfume,peony,heliotrope,narcissus,black,raspberry,cassis,scents,leading,richly-fruited,polished,incipiently,creamy,palate,time,preserves,levity,refreshment,hints,black,,,,,,,,,,,
Cabernet_Franc,selection,old,vinified,entrirely,without,sulfur,bourgueil,nuits,ivresse,drunken,nights,tasted,post-assemblage,will,remain,autumn,offers,nose,fresh,blackberry,mint,musky,funky,narcissus-like,florality,dense-packed,bitter-edged,fresh,black,fruit,clean,meati,,,,,,,,,,,
Cabernet_Franc,breezy,upper,just,forest,typically,last,raised,wooden,uprights,seasoned,barriques,bourgueil,butte,will,offer,lot,pleasure,next,last,tasted,assembled,tank,set,offers,bright,refreshing,side,ripe,berry,fruits,well,buoyancy,animation,rare,fact,argue,blot,pric,,,,,
Cabernet_Franc,glass-staining,ruby,complex,seductively,perfumed,aromas,cherry,cassis,pipe,tobacco,potpourri,along,smoky,topnote,juicy,spicy,penetrating,showing,good,clarity,dark,berry,bitter,cherry,floral,pastille,flavors,intense,clinging,smoke-tinged,finish,shows,hint,,,,,,,,,,
Cabernet_Franc,good,bright,ruby,vibrant,aromas,blackberry,coffee,smoke,violet,fat,sweet,juicy,palate-saturating,flavors,sweet,dark,berries,violet,licorice,lovely,lush,middle,palate,showing,attractive,forward,fruit,also,enough,reserve,aging,finishes,ripe,tannins,excellen,,,,,,,,
Cabernet_Franc,good,full,red,aromas,black,cherry,redcurrant,tobacco,mocha,supple,sweet,mouth,dark,berry,licorice,flavors,little,herbal,character,shown,much,north,finishes,dusty,sweet,tannins,noteworthy,breadth,fullness,lingering,chocolatey,oak,excellent,seductive,style,,,,,,,,
Cabernet_Franc,great,structure,contains,drops,strengthen,still,little,thin,cherry,red,currant,oak,flavors,trailing,polished,elegant,sh,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,clay,white,limestone,ferments,days,wooden,vats,significantly,longer,baudry,cuv_es,ages,oak,new,site,careful,vinification,come,together,casual,elegance,floral,scent,starting,tight,place,expanding,rich,vibrant,intensity,fruit,full,flavor,dark,pomegranate,fi,,,,,,,
Cabernet_Franc,tasted,least,times,last,clearly,classic,can,little,austere,thin,though,gorgeous,pure,bright,fruit,showed,aromas,dried,cherries,mushrooms,turn,sliced,ripe,plums,full,round,ripe,tannins,long,long,finish,amber-tinged,red,based,bottles,tried,color,particular,,,,,
Cabernet_Franc,loved,penetrating,aromatics,floral,blueberry,menthol,notes,deep,ruby,purple-colored,blend,actually,flamboyant,fragrance,jumps,glass,sweetheart,tremendous,concentration,intensity,flavor,yet,light,feet,surreal,ethereal,flavor,profile,can,special,things,good,,,,,,,,,,,
Cabernet_Franc,loved,penetrating,aromatics,floral,blueberry,menthol,notes,deep,ruby,purple-colored,blend,actually,flamboyant,fragrance,jumps,glass,sweetheart,tremendous,concentration,intensity,flavor,yet,light,feet,surreal,ethereal,flavor,profile,can,special,things,good,,,,,,,,,,,
Cabernet_Franc,impressive,ripeness,still,despite,age,solid,core,black,currant,prune,bittersweet,chocolate,shows,tobacco,sanguine,spice,notes,back,end,muscular,coffee-tinged,finish,aging,nicely,drink,cases,imported,favorite,dutheil,fantastic,producer,best,world,comes,eve,,,,,,,,
Cabernet_Franc,impressively,saturated,ruby-red,color,complex,aromas,black,raspberry,valrhona,chocolate,smoke,gunflint,tactile,quite,concentrated,really,dense,extract,ripe,acidity,gives,deep,flavors,lovely,clarity,real,fruit,essence,somewhat,chewy,tannins,alcohol,hidden,,,,,,,,,,
Cabernet_Franc,impressively,saturated,ruby-red,color,complex,aromas,black,raspberry,valrhona,chocolate,smoke,gunflint,tactile,quite,concentrated,really,dense,extract,ripe,acidity,gives,deep,flavors,lovely,clarity,real,fruit,essence,somewhat,chewy,tannins,alcohol,hidden,,,,,,,,,,
Cabernet_Franc,lieu,dit,readers,appreciate,cooler,vegetal,side,savory,herbs,graphite,crushed,rocks,blackberries,take,shape,glass,even,adventurous,palates,likely,find,bit,chunky,rough,around,edges,can,get,state,mind,will,find,much,like,drinking,window,former,sommelier,ra,,,,
Cabernet_Franc,flesh,muscle,dark,winy,cherry,black,currant,plum,fruit,intertwined,tobacco,mineral,briar,flavors,crisp,fresh,acidity,carries,finish,age,nicely,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,love,nose,dark,fruits,cigar,tobacco,nose,hints,milk,chocolate,full,bodied,velvety,tannins,long,long,finish,beautiful,indeed,decadent,refined,time,unfiltered,better,offers,ripe,rich,layers,blackberry,plum,cherry,fanning,nicely,gaining,traction,finish,fruit,,,,,,
Cabernet_Franc,lovely,smoke,nose,along,black,cherry,blackberry,fruit,flavors,ripe,fleshy,finish,mineral,tobacco,notes,chime,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,marked,stalky,tobacco,green,herb,accents,enough,currant,cedary,oak,flavors,come,play,keep,balancing,act,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,mature,softening,blackberry,cassis,fruit,caressed,elegant,spice,toast,mineral,notes,plush,smoky,finish,allows,fruit,toast,mingle,nicely,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,medium,red,aromatic,nose,combines,sour,cherry,dried,flowers,herbs,graphite,spicy,subtly,sweet,firm,acidity,giving,sour,cherry,fruit,juicy,character,perfumed,light,feet,structure,just,fine,graceful,tannins,acidity,alcohol,fairly,modest,flavors,lovely,sugge,,,,,,
Cabernet_Franc,moving,away,efforts,up-front,perfumed,blends,just,ahead,widowmaker,flying,pig,blend,incorporates,blend,loaded,notions,cassis,dried,flowers,saline-like,minerality,exotic,spice,damp,earth,flows,onto,palate,juicy,brilliantly,focused,profile,core,sweet,fruit,,,,,,,,
Cabernet_Franc,favorite,group,block,time,ever,killer,gorgeous,notes,blueberry,violets,lead,pencil,shavings,pen,ink,soar,glass,full-bodied,yet,strikingly,elegant,floral,deep,blue,purple,color,glorious,texture,terrific,purity,long,finish,evidence,brilliance,paired,rare,ta,,,,,,
Cabernet_Franc,nice,robust,beam,black,currant,fig,olive,flavors,briary,tannins,toast,tobacco,mineral,driving,finish,broad-shouldered,bourgueil,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,barrels,age,intended,alliet,visited,late,able,get,approximate,impression,lies,store,although,shaking,necessary,dissipate,gas,reduction,diverse,bittersweet,berries,herbs,nut,oils,smoky-sweet,scents,machine,oil,emerge,glass,saturate,palate,fine,tannins,firm,,,,,,,,
Cabernet_Franc,offers,racy,feel,graphite,framing,black,cherry,tobacco,sage,notes,melding,pleasantly,finish,yet,another,fantastic,example,happens,cares,ancient,craft,born,fr_d_ric,mabileau,just,vine,across,st-nicolas,de-bourgueil,bourgueil,saumur,anjou,farmed,organically,,,,,,,,,
Cabernet_Franc,offers,good,varietal,character,black,currant,graphite,flavors,linear,profile,spicy,finish,shows,medium,sweetness,fine,length,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,offers,sleek,pure,iron-spiked,black,cherry,cassis,fruit,lingering,floral,tobacco,finish,drink,grapes,clay-limestone,fruity,aromatic,develops,wonderfully,even,young,completely,vatted,days,depending,fermentation,temperature-controlled,stainless,steel,vats,e,,,,,,,,,,,,
Cabernet_Franc,fresh,direct,side,accessible,cherry,raspberry,fruit,touch,barky,brushy,overlay,medium-bodied,effort,reasonably,light,feet,open,structure,flavors,inviting,quite,pleasant,overall,stop,just,trifle,short,still,recommendable,,,,,,,,,,,,,,
Cabernet_Franc,one,great,values,tuscan,cupole,trinoro,simply,stunning,dark,red,cherry,plum,licorice,spice,leather,notes,jump,glass,vibrant,nuanced,captures,pedigree,trinoro,fraction,price,higher-end,dark,voluptuous,finish,truly,thing,beauty,fabulous,showing,,,,,,,,,
Cabernet_Franc,pure,expression,drop,dead,gorgeous,amazing,intensity,purity,aromas,get,bright,berry,notes,drying,mineral,exotic,spice,cooling,acidity,firm,satisfying,structure,rich,velvety,beautiful,will,award,memorable,drinking,experience,time,cellar,selection,offers,co,,,,,,,,
Cabernet_Franc,pepper,bay,olive,notes,stud,core,medium-weight,black,cherry,black,currant,fruit,lightly,grippy,edge,runs,finish,bay,leaf,note,hangs,drink,mineral,rich,subsoils,promote,intense,aromatic,expression,supple,tannins,fine,balance,graceful,long,finish,vinified,t,,,,,
Cabernet_Franc,pure,fresh,savory,note,framing,white,cherry,strawberry,core,notes,offers,sleek,finish,fresh,snappy,berry-driven,rose,delicate,floral,notes,bright,crisp,delicious,without,food,pins,run,generations,artisanal,producer,oversees,every,stage,production,start,fi,,,,,,,
Cabernet_Franc,quintarelli,master,behind,artisanally-made,gloriously,rich,valpolicella,makes,tiny,quantity,late-harvested,extremely,rich,concentrated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,quintarelli,master,behind,artisanally-made,gloriously,rich,valpolicella,makes,tiny,quantity,late-harvested,extremely,rich,concentrated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,quintarelli,master,behind,artisanally-made,gloriously,rich,valpolicella,makes,tiny,quantity,late-harvested,extremely,rich,concentrated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,quite,dark,featuring,roasted,bay,leaf,charcoal,flavors,running,core,dark,plum,blackberry,fruit,stays,fresh,despite,profile,sweet,tapenade,note,enlivening,finish,everyone,savory,historic,property,ch_teau,dates,century,,,,,,,,,,,,,
Cabernet_Franc,quite,polished,front,lush,black,cherry,blackberry,fruit,also,plenty,iron,truffle,olive,paste,tobacco,notes,ample,structure,finish,impressive,better,cellaring,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,really,nice,peju,will,even,take,age,medium-bodied,elegant,shows,cherry,tobacco,violet,vanilla,anise,flavors,wrapped,softly,gentle,luxuriously,silky,mouthfeel,shows,herb,cedar,spicy,oak,aromas,sleek,intense,polished,palate,well-focused,long,complex,fine-gr,,,,,,,
Cabernet_Franc,ripe,rounded,cassis,plum,blackberry,fruit,flavors,guided,finely,beaded,acidity,refreshing,tobacco,note,finish,shows,subtle,persistence,drink,,,,,,,,,,,,,,,,,,,,,,,,
Cabernet_Franc,ripe,full-bodied,smoky,packed,blackberry,juiciness,structured,tannins,form,powerful,backing,full,rich,character,giving,flavors,wood,aging,richness,firm,dry,finish,aging,3_4,drinkable,sooner,strong,bay,tobacco,leaf,frame,cassis,blackberry,core,featuring,lo,,,,,,,
Cabernet_Franc,robust,fruit,drives,tight,floral,lasting,red,cherry,flavor,roasted,character,aroma,suggests,pairing,rustic,hearty,dishes,like,salade,aux,g_siers,chicken,gizzards,livers,bacon,eggs,potatoes,comes,old,sand,limestone,extremely,well-put,together,shows,lively,,,,,,,
Cabernet_Franc,ruby-red,blueberry,cassis,mint,gingerbread,aromas,sweet,supple,lovely,texture,ripeness,even,plusher,lake,william,blend,thoroughly,ripe,tannins,buffered,inner,mouth,sweetness,long,texture,personality,,,,,,,,,,,,,,,,,
Cabernet_Franc,serves,enticing,black,cherry,wild,berry,currant,flavors,seasoned,spicy,cedary,dill-scented,oak,tony,peju,purchased,named,wife,many,blocks,planted,colombard,identified,block,producing,best,fruit,replanted,cuttings,block,well,planting,source,peju,produces,d,,,,,,,
Cabernet_Franc,shows,candied,black,currant,flavor,like,gum,along,juicy,acidity,light,balanced,moderate,length,gently,sweet,warming,flavors,cocoa-dusted,raspberries,make,good,match,tart,unlikely,interesting,candidate,icewine,temperature,drops,c,clusters,can,pressed,froze,,,,,,,,
Cabernet_Franc,silky,tannins,support,core,sweet,plum,spice,rose,petal,sage,mint,perrone,series,delicate,understated,palate,good,dose,acidity,stands,feminine,gracious,personality,total,sense,class,perrone,planted,goes,selection,especially,stringent,deemed,lack,weight,str,,,,,,,
Cabernet_Franc,starting,boss,block,spent,close,new,oak,inky,purple,color,concentrated,decadent,rich,stays,remarkable,fresh,lively,aromatically,dark,chocolate-covered,plums,roasted,herbs,dried,spices,pan,drippings,charred,earth,emerging,glass,aromatic,profile,might,seem,,,,,,,,
Cabernet_Franc,straddling,fine,line,fruity,bright,just,little,tannic,comfort,buoyant,young,exhibits,nice,bit,winsome,berry-like,fruit,taking,turn,astringency,sins,however,forgivable,given,age,patience,will,make,polished,approachable,medium-deep,red,aromas,flavors,sour,c,,,,,,,
Cabernet_Franc,sweetly,ripe,black,raspberry,elderberry,wreathed,buddleia,heliotrope,florality,nose,saumur-champigny,poyeux,sandy,well,chalky,site,tasted,new,one-year,barrels,transfer,perfectly,ripe,palate,displays,amazing,fat,glyceral,richness,yet,foucault,estimate,anyw,,,,,,,,,,
Cabernet_Franc,tasted,multiple,barrels,largely,used,growth,new,handiwork,tonnelier,materials,rougeard,basic,saumur-champigny,parcels,relatively,clay-rich,soil,gassy,recent,completion,wonderful,combination,fresh,tart-edged,blackberry,elderberry,tobacco,peat,black,tea-lik,,,,,,,,,,,,,
Cabernet_Franc,alzero,possesses,thick,viscous,purple,color,unctuous,texture,fabulous,purity,gobs,black,fruits,intermingled,aromas,licorice,truffles,roasted,meats,unbelievably,rich,yet,totally,dry,prove,one,rarest,provocative,profound,dry,red,emerge,although,approachable,,,,,,,,,
Cabernet_Franc,palazzi,cases,blend,boasts,dense,ruby,purple,color,addition,complex,nose,currants,cigar,box,plums,cherry,liqueur,hint,toasty,oak,background,full-bodied,elegant,complex,savory,mid-palate,sweet,tannin,will,drink,beautifully,style,franchetti,friends,sissick,,,,,,,,
